timestamp,date,strategy,spy_price,pnl,confidence,reason,market_regime,win_loss,hour,balance_after,cumulative_pnl
2024-01-11 10:30:00,2024-01-11,BEAR_CALL_SPREAD,461.0,19.877975738060528,47.5517827687781,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24733.291147685664,-266.7088523143361
2024-01-11 12:30:00,2024-01-11,BEAR_CALL_SPREAD,461.0,15.563067779741733,47.5517827687781,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24728.976239727344,-251.14578453459438
2024-01-11 14:30:00,2024-01-11,BEAR_CALL_SPREAD,461.0,17.279241873058286,47.5517827687781,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24730.69241382066,-233.8665426615361
2024-01-12 10:30:00,2024-01-12,BEAR_CALL_SPREAD,464.0,-71.78830377273931,47.80273363013555,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24694.345153565722,-305.65484643427544
2024-01-12 12:30:00,2024-01-12,BEAR_CALL_SPREAD,464.0,21.72029656809243,47.80273363013555,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24787.853753906555,-283.93454986618303
2024-01-12 14:30:00,2024-01-12,BEAR_CALL_SPREAD,464.0,16.734960283410707,47.80273363013555,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24782.868417621874,-267.1995895827723
2024-01-16 10:30:00,2024-01-16,BEAR_CALL_SPREAD,462.0,-57.988800918771084,46.923953739706356,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24674.811609498454,-325.1883905015434
2024-01-16 12:30:00,2024-01-16,BEAR_CALL_SPREAD,462.0,-73.9079752135806,46.923953739706356,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,24658.892435203645,-399.09636571512397
2024-01-16 14:30:00,2024-01-16,BEAR_CALL_SPREAD,462.0,16.222269863316118,46.923953739706356,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24749.02268028054,-382.87409585180785
2024-01-17 10:30:00,2024-01-17,BEAR_CALL_SPREAD,462.0,18.091276114914756,47.09818324106835,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24635.217180263106,-364.7828197368931
2024-01-17 12:30:00,2024-01-17,BEAR_CALL_SPREAD,462.0,14.337895385512722,47.09818324106835,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24631.463799533703,-350.4449243513804
2024-01-17 14:30:00,2024-01-17,BEAR_CALL_SPREAD,462.0,17.48973020501836,47.09818324106835,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24634.61563435321,-332.95519414636203
2024-01-18 10:30:00,2024-01-18,BEAR_CALL_SPREAD,465.0,17.598849280591303,46.6753647531849,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24684.643655134227,-315.3563448657707
2024-01-18 12:30:00,2024-01-18,BEAR_CALL_SPREAD,465.0,12.031883302904301,46.6753647531849,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24679.07668915654,-303.3244615628664
2024-01-18 14:30:00,2024-01-18,BEAR_CALL_SPREAD,465.0,17.022329147772535,46.6753647531849,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24684.06713500141,-286.30213241509387
2024-01-19 10:30:00,2024-01-19,BEAR_CALL_SPREAD,465.0,-70.0223535932958,42.94984611257691,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24643.675513991606,-356.32448600838967
2024-01-19 12:30:00,2024-01-19,BEAR_CALL_SPREAD,465.0,19.304846431364425,42.94984611257691,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24733.002714016267,-337.01963957702526
2024-01-19 14:30:00,2024-01-19,BEAR_CALL_SPREAD,465.0,-69.22001648849889,42.94984611257691,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24644.477851096402,-406.2396560655242
2024-01-22 10:30:00,2024-01-22,BEAR_CALL_SPREAD,468.0,-50.53311751073557,47.47690687685449,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24543.227226423736,-456.77277357625974
2024-01-22 12:30:00,2024-01-22,BEAR_CALL_SPREAD,468.0,14.385178318757628,47.47690687685449,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24608.145522253228,-442.3875952575021
2024-01-22 14:30:00,2024-01-22,BEAR_CALL_SPREAD,468.0,20.1498340452584,47.47690687685449,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24613.91017797973,-422.2377612122437
2024-01-23 10:30:00,2024-01-23,BEAR_CALL_SPREAD,468.0,17.67425608686655,47.413358772039395,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24595.43649487462,-404.56350512537716
2024-01-23 12:30:00,2024-01-23,BEAR_CALL_SPREAD,468.0,12.25263155215383,47.413358772039395,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24590.014870339906,-392.3108735732233
2024-01-23 14:30:00,2024-01-23,BEAR_CALL_SPREAD,468.0,12.76454135687267,47.413358772039395,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24590.526780144624,-379.54633221635066
2024-01-24 10:30:00,2024-01-24,BEAR_CALL_SPREAD,469.0,18.627209040511936,46.0161670866661,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24639.080876824155,-360.9191231758387
2024-01-24 12:30:00,2024-01-24,BEAR_CALL_SPREAD,469.0,16.120143815148666,46.0161670866661,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24636.57381159879,-344.79897936069005
2024-01-24 14:30:00,2024-01-24,BEAR_CALL_SPREAD,469.0,18.824258979299145,46.0161670866661,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24639.277926762945,-325.9747203813909
2024-01-25 10:30:00,2024-01-25,BEAR_CALL_SPREAD,469.0,-76.46673908682159,46.9691087044064,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24597.558540531783,-402.4414594682125
2024-01-25 12:30:00,2024-01-25,BEAR_CALL_SPREAD,469.0,17.753098124981108,46.9691087044064,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24691.778377743583,-384.68836134323135
2024-01-25 14:30:00,2024-01-25,BEAR_CALL_SPREAD,469.0,17.5360166058095,46.9691087044064,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24691.561296224412,-367.15234473742186
2024-01-26 10:30:00,2024-01-26,BEAR_CALL_SPREAD,473.0,-53.34802716679275,46.216941845002154,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24579.49962809578,-420.5003719042146
2024-01-26 12:30:00,2024-01-26,BEAR_CALL_SPREAD,473.0,19.979954801883494,46.216941845002154,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24652.827610064454,-400.5204171023311
2024-01-26 14:30:00,2024-01-26,BEAR_CALL_SPREAD,473.0,-69.07024892357099,46.216941845002154,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24563.777406339002,-469.5906660259021
2024-01-29 10:30:00,2024-01-29,BEAR_CALL_SPREAD,474.0,17.02617945335653,47.34061721366693,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24547.435513427452,-452.5644865725456
2024-01-29 12:30:00,2024-01-29,BEAR_CALL_SPREAD,474.0,-49.480123081821446,47.34061721366693,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,24480.92921089227,-502.04460965436704
2024-01-29 14:30:00,2024-01-29,BEAR_CALL_SPREAD,474.0,-74.31484150682941,47.34061721366693,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24456.094492467266,-576.3594511611965
2024-01-30 10:30:00,2024-01-30,BEAR_CALL_SPREAD,473.0,22.71872273452667,47.83730850007566,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24446.35927157333,-553.6407284266699
2024-01-30 12:30:00,2024-01-30,BEAR_CALL_SPREAD,473.0,13.772108196810393,47.83730850007566,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24437.412657035613,-539.8686202298595
2024-01-30 14:30:00,2024-01-30,BEAR_CALL_SPREAD,473.0,-64.6466448722712,47.83730850007566,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24358.99390396653,-604.5152651021307
2024-01-31 10:30:00,2024-01-31,BEAR_CALL_SPREAD,471.0,23.755637045756373,47.45160569544562,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24419.240371943622,-580.7596280563744
2024-01-31 12:30:00,2024-01-31,BEAR_CALL_SPREAD,471.0,17.83603023001887,47.45160569544562,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24413.320765127883,-562.9235978263555
2024-01-31 14:30:00,2024-01-31,BEAR_CALL_SPREAD,471.0,-59.26379298984823,47.45160569544562,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24336.220941908017,-622.1873908162037
2024-02-01 10:30:00,2024-02-01,BEAR_CALL_SPREAD,472.5,19.71205421910735,48.27230984226719,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24397.5246634029,-602.4753365970963
2024-02-01 12:30:00,2024-02-01,BEAR_CALL_SPREAD,472.5,12.763476186145649,48.27230984226719,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24390.576085369936,-589.7118604109506
2024-02-01 14:30:00,2024-02-01,BEAR_CALL_SPREAD,472.5,-50.935829721629666,48.27230984226719,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24326.87677946216,-640.6476901325804
2024-02-02 10:30:00,2024-02-02,BEAR_CALL_SPREAD,476.0,22.165463451983236,46.30102763428849,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24381.5177733194,-618.4822266805971
2024-02-02 12:30:00,2024-02-02,BEAR_CALL_SPREAD,476.0,-56.44501252643355,46.30102763428849,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,24302.907297340982,-674.9272392070307
2024-02-02 14:30:00,2024-02-02,BEAR_CALL_SPREAD,476.0,16.33175723623269,46.30102763428849,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24375.684067103648,-658.595481970798
2024-02-05 10:30:00,2024-02-05,BEAR_CALL_SPREAD,472.5,-58.931900094841566,47.49891692846836,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24282.472617934356,-717.5273820656396
2024-02-05 12:30:00,2024-02-05,BEAR_CALL_SPREAD,472.5,-79.41201311084468,47.49891692846836,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,24261.992504918355,-796.9393951764843
2024-02-05 14:30:00,2024-02-05,BEAR_CALL_SPREAD,472.5,13.186125036101213,47.49891692846836,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24354.590643065298,-783.753270140383
2024-02-06 10:30:00,2024-02-06,BEAR_CALL_SPREAD,477.0,21.322625187624602,46.31701640431137,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24237.56935504724,-762.4306449527585
2024-02-06 12:30:00,2024-02-06,BEAR_CALL_SPREAD,477.0,-65.76004262981706,46.31701640431137,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,24150.486687229797,-828.1906875825755
2024-02-06 14:30:00,2024-02-06,BEAR_CALL_SPREAD,477.0,15.194231790965297,46.31701640431137,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24231.44096165058,-812.9964557916102
2024-02-07 10:30:00,2024-02-07,BEAR_CALL_SPREAD,482.0,21.245144950611994,44.59664765110064,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,24208.248689158998,-791.7513108409981
2024-02-07 12:30:00,2024-02-07,BEAR_CALL_SPREAD,482.0,16.14250474228183,44.59664765110064,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24203.146048950668,-775.6088060987163
2024-02-07 14:30:00,2024-02-07,BEAR_CALL_SPREAD,482.0,-76.29504349827978,44.59664765110064,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24110.708500710105,-851.9038495969961
2024-02-08 10:30:00,2024-02-08,BEAR_CALL_SPREAD,482.5,-51.19816568701842,44.774760918939535,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24096.897984715983,-903.1020152840146
2024-02-08 12:30:00,2024-02-08,BEAR_CALL_SPREAD,482.5,22.23513428640107,44.774760918939535,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24170.331284689404,-880.8668809976135
2024-02-08 14:30:00,2024-02-08,BEAR_CALL_SPREAD,482.5,22.201435782417374,44.774760918939535,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24170.29758618542,-858.6654452151962
2024-02-09 10:30:00,2024-02-09,BEAR_CALL_SPREAD,483.0,-61.91216414320338,42.637683920256144,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,24079.422390641597,-920.5776093583996
2024-02-09 12:30:00,2024-02-09,BEAR_CALL_SPREAD,483.0,23.969917272491664,42.637683920256144,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24165.30447205729,-896.607692085908
2024-02-09 14:30:00,2024-02-09,BEAR_CALL_SPREAD,483.0,-71.23339966178357,42.637683920256144,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,24070.101155123015,-967.8410917476915
2024-02-12 10:30:00,2024-02-12,BEAR_CALL_SPREAD,486.0,-54.02740712227933,44.046687750807614,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23978.131501130025,-1021.8684988699708
2024-02-12 12:30:00,2024-02-12,BEAR_CALL_SPREAD,486.0,21.80250518578436,44.046687750807614,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24053.96141343809,-1000.0659936841864
2024-02-12 14:30:00,2024-02-12,BEAR_CALL_SPREAD,486.0,23.04936607819924,44.046687750807614,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,24055.208274330504,-977.0166276059872
2024-02-13 10:30:00,2024-02-13,BEAR_CALL_SPREAD,481.0,-72.04254587985272,44.82729121311104,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23950.940826514157,-1049.05917348584
2024-02-13 12:30:00,2024-02-13,BEAR_CALL_SPREAD,481.0,19.22803147583423,44.82729121311104,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,24042.211403869846,-1029.8311420100056
2024-02-13 14:30:00,2024-02-13,BEAR_CALL_SPREAD,481.0,-69.43334538293773,44.82729121311104,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,23953.55002701107,-1099.2644873929432
2024-02-14 10:30:00,2024-02-14,BEAR_CALL_SPREAD,482.5,14.727851660360244,44.55657611297085,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23915.463364267416,-1084.536635732583
2024-02-14 12:30:00,2024-02-14,BEAR_CALL_SPREAD,482.5,-69.21940628123465,44.55657611297085,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,23831.51610632582,-1153.7560420138175
2024-02-14 14:30:00,2024-02-14,BEAR_CALL_SPREAD,482.5,19.877282764866997,44.55657611297085,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23920.612795371922,-1133.8787592489505
2024-02-15 10:30:00,2024-02-15,BEAR_CALL_SPREAD,485.0,-64.80520185083022,44.71866723190565,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23801.316038900215,-1198.6839610997806
2024-02-15 12:30:00,2024-02-15,BEAR_CALL_SPREAD,485.0,-71.655301942677,44.71866723190565,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,23794.46593880837,-1270.3392630424576
2024-02-15 14:30:00,2024-02-15,BEAR_CALL_SPREAD,485.0,-58.79331488008518,44.71866723190565,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,23807.327925870963,-1329.1325779225426
2024-02-16 10:30:00,2024-02-16,BEAR_CALL_SPREAD,484.0,15.506379030965062,45.24133734854464,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23686.37380110842,-1313.6261988915776
2024-02-16 12:30:00,2024-02-16,BEAR_CALL_SPREAD,484.0,23.37924663410788,45.24133734854464,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23694.246668711563,-1290.2469522574697
2024-02-16 14:30:00,2024-02-16,BEAR_CALL_SPREAD,484.0,15.492605866813228,45.24133734854464,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23686.36002794427,-1274.7543463906566
2024-02-20 10:30:00,2024-02-20,BEAR_CALL_SPREAD,481.0,17.550386602800575,44.53552465596436,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23742.796040212143,-1257.203959787856
2024-02-20 12:30:00,2024-02-20,BEAR_CALL_SPREAD,481.0,22.529275439926202,44.53552465596436,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23747.77492904927,-1234.67468434793
2024-02-20 14:30:00,2024-02-20,BEAR_CALL_SPREAD,481.0,15.914960354886144,44.53552465596436,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23741.160613964228,-1218.759723993044
2024-02-21 10:30:00,2024-02-21,BEAR_CALL_SPREAD,483.0,19.237005329988285,45.25796312220974,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23800.47728133694,-1199.5227186630557
2024-02-21 12:30:00,2024-02-21,BEAR_CALL_SPREAD,483.0,13.339898632234455,45.25796312220974,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23794.580174639188,-1186.1828200308212
2024-02-21 14:30:00,2024-02-21,BEAR_CALL_SPREAD,483.0,14.701868737991497,45.25796312220974,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23795.942144744946,-1171.4809512928298
2024-02-22 10:30:00,2024-02-22,BEAR_CALL_SPREAD,487.5,-75.48996391711366,44.57669020247673,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23753.029084790054,-1246.9709152099435
2024-02-22 12:30:00,2024-02-22,BEAR_CALL_SPREAD,487.5,-62.640421490058515,44.57669020247673,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,23765.87862721711,-1309.611336700002
2024-02-22 14:30:00,2024-02-22,BEAR_CALL_SPREAD,487.5,13.89891634297413,44.57669020247673,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23842.41796505014,-1295.712420357028
2024-02-23 10:30:00,2024-02-23,BEAR_CALL_SPREAD,488.0,15.971575910569506,45.03660168701229,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23720.25915555354,-1279.7408444464584
2024-02-23 12:30:00,2024-02-23,BEAR_CALL_SPREAD,488.0,16.73570315584643,45.03660168701229,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23721.023282798815,-1263.0051412906118
2024-02-23 14:30:00,2024-02-23,BEAR_CALL_SPREAD,488.0,16.94670185578348,45.03660168701229,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23721.234281498753,-1246.0584394348284
2024-02-26 10:30:00,2024-02-26,BEAR_CALL_SPREAD,490.0,-54.6680763043084,47.593691733229456,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23699.27348426086,-1300.7265157391369
2024-02-26 12:30:00,2024-02-26,BEAR_CALL_SPREAD,490.0,13.708737196501632,47.593691733229456,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23767.65029776167,-1287.0177785426351
2024-02-26 14:30:00,2024-02-26,BEAR_CALL_SPREAD,490.0,22.68886388964184,47.593691733229456,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23776.63042445481,-1264.3289146529933
2024-02-27 10:30:00,2024-02-27,BEAR_CALL_SPREAD,491.0,13.036949044703093,45.71000165348495,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23748.708034391708,-1251.2919656082902
2024-02-27 12:30:00,2024-02-27,BEAR_CALL_SPREAD,491.0,-49.121256909540506,45.71000165348495,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,23686.549828437463,-1300.4132225178307
2024-02-27 14:30:00,2024-02-27,BEAR_CALL_SPREAD,491.0,12.368183366772001,45.71000165348495,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23748.039268713776,-1288.0450391510587
2024-02-28 10:30:00,2024-02-28,BEAR_CALL_SPREAD,489.0,18.920567951950467,45.096087916760546,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23730.875528800887,-1269.1244711991083
2024-02-28 12:30:00,2024-02-28,BEAR_CALL_SPREAD,489.0,16.942129642297648,45.096087916760546,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23728.897090491235,-1252.1823415568106
2024-02-28 14:30:00,2024-02-28,BEAR_CALL_SPREAD,489.0,-49.26255171341877,45.096087916760546,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,23662.692409135518,-1301.4448932702294
2024-02-29 10:30:00,2024-02-29,BEAR_CALL_SPREAD,492.0,14.325069992928995,44.50297116447164,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,10,23712.880176722694,-1287.1198232773004
2024-02-29 12:30:00,2024-02-29,BEAR_CALL_SPREAD,492.0,-70.92927720801427,44.50297116447164,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,23627.62582952175,-1358.0491004853147
2024-02-29 14:30:00,2024-02-29,BEAR_CALL_SPREAD,492.0,-77.67289398242715,44.50297116447164,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,23620.882212747336,-1435.721994467742
2024-03-01 10:30:00,2024-03-01,BEAR_CALL_SPREAD,492.0,-76.93990973987495,44.834315282711984,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23487.338095792376,-1512.661904207617
2024-03-01 12:30:00,2024-03-01,BEAR_CALL_SPREAD,492.0,19.57596603504481,44.834315282711984,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23583.853971567296,-1493.0859381725722
2024-03-01 14:30:00,2024-03-01,BEAR_CALL_SPREAD,492.0,21.265721379602134,44.834315282711984,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23585.543726911852,-1471.82021679297
2024-03-04 10:30:00,2024-03-04,BEAR_CALL_SPREAD,494.0,-75.57740880438759,45.35163310874987,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23452.602374402635,-1547.3976255973578
2024-03-04 12:30:00,2024-03-04,BEAR_CALL_SPREAD,494.0,-58.40077014162919,45.35163310874987,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,12,23469.779013065392,-1605.798395738987
2024-03-04 14:30:00,2024-03-04,BEAR_CALL_SPREAD,494.0,12.552085914265387,45.35163310874987,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,14,23540.73186912129,-1593.2463098247215
2024-03-05 10:30:00,2024-03-05,BEAR_CALL_SPREAD,492.5,-58.89948094172957,46.21909568314603,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,10,23347.85420923354,-1652.145790766451
2024-03-05 12:30:00,2024-03-05,BEAR_CALL_SPREAD,492.5,21.65775057713279,46.21909568314603,Bearish market - Bear Call Spread for directional credit,BEARISH,WIN,12,23428.411440752403,-1630.488040189318
2024-03-05 14:30:00,2024-03-05,BEAR_CALL_SPREAD,492.5,-64.85688020097733,46.21909568314603,Bearish market - Bear Call Spread for directional credit,BEARISH,LOSS,14,23341.896809974296,-1695.3449203902953
